,Name
11004,Mungha Wurm
11005,Munitions Expert
11006,Muraganda Petroglyphs
11007,Murasa Behemoth
11008,Murasa Pyromancer
11009,Murasa Ranger
11010,Murder
11011,Murder Investigation
11012,Murder of Crows
11013,Murderer's Axe
11014,Murderous Betrayal
11015,Murderous Compulsion
11016,Murderous Cut
11017,Murderous Redcap
11018,Murderous Spoils
11019,Murk Dwellers
11020,Murk Strider
11021,Murkfiend Liege
11022,Murmuring Bosk
11023,Murmuring Mystic
11024,Murmuring Phantasm
11025,Murmurs from Beyond
11026,Muscle Burst
11027,Muscle Sliver
11028,Muse Drake
11029,Muse Vessel
11030,Musician
11031,Mutagenic Growth
11032,Mutant's Prey
11033,Mutavault
11034,Mutilate
11035,Mutiny
11036,"Muzzio, Visionary Architect"
11037,Muzzle
11038,Mwonvuli Acid-Moss
11039,Mwonvuli Beast Tracker
11040,Mwonvuli Ooze
11041,My First Tome
11042,Mycoid Shepherd
11043,Mycologist
11044,Mycoloth
11045,Mycosynth Fiend
11046,Mycosynth Golem
11047,Mycosynth Lattice
11048,Mycosynth Wellspring
11049,Myojin of Cleansing Fire
11050,Myojin of Infinite Rage
11051,Myojin of Life's Web
11052,Myojin of Night's Reach
11053,Myojin of Seeing Winds
11054,Myr Adapter
11055,Myr Battlesphere
11056,Myr Enforcer
11057,Myr Galvanizer
11058,Myr Incubator
11059,Myr Landshaper
11060,Myr Matrix
11061,Myr Mindservant
11062,Myr Moonvessel
11063,Myr Propagator
11064,Myr Prototype
11065,Myr Quadropod
11066,Myr Reservoir
11067,Myr Retriever
11068,Myr Servitor
11069,Myr Sire
11070,Myr Superion
11071,Myr Turbine
11072,Myr Welder
11073,Myriad Landscape
11074,Myrsmith
11075,Mysteries of the Deep
11076,Mystic Archaeologist
11077,Mystic Barrier
11078,Mystic Compass
11079,Mystic Confluence
11080,Mystic Crusader
11081,Mystic Decree
11082,Mystic Denial
11083,Mystic Enforcer
11084,Mystic Familiar
11085,Mystic Forge
11086,Mystic Gate
11087,Mystic Genesis
11088,Mystic Meditation
11089,Mystic Melting
11090,Mystic Might
11091,Mystic Monastery
11092,Mystic of the Hidden Way
11093,Mystic Penitent
11094,Mystic Remora
11095,Mystic Restraints
11096,Mystic Retrieval
11097,Mystic Snake
11098,Mystic Speculation
11099,Mystic Veil
11100,Mystic Visionary
11101,Mystic Zealot
11102,Mystical Teachings
11103,Mystical Tutor
11104,Mystifying Maze
11105,Myth Realized
11106,Myth Unbound
11107,Mythic Proportions
11108,"Naban, Dean of Iteration"
11109,Nacatl Hunt-Pride
11110,Nacatl Outlander
11111,Nacatl Savage
11112,Nacatl War-Pride
11113,Nacre Talisman
11114,Nafs Asp
11115,Naga Eternal
11116,Naga Oracle
11117,Naga Vitalist
11118,"Nagao, Bound by Honor"
11119,Nagging Thoughts
11120,"Nahiri, Storm of Stone"
11121,"Nahiri, the Harbinger"
11122,"Nahiri, the Lithomancer"
11123,Nahiri's Machinations
11124,Nahiri's Stoneblades
11125,Nahiri's Wrath
11126,"Najeela, the Blade-Blossom"
11127,Nakaya Shade
11128,Naked Singularity
11129,Nalathni Dragon
11130,Name Dropping
11131,Nameless Inversion
11132,Nameless One
11133,Nameless Race
11134,Nantuko Blightcutter
11135,Nantuko Calmer
11136,Nantuko Cultivator
11137,Nantuko Disciple
11138,Nantuko Elder
11139,Nantuko Husk
11140,Nantuko Mentor
11141,Nantuko Monastery
11142,Nantuko Shade
11143,Nantuko Shaman
11144,Nantuko Shrine
11145,Nantuko Tracer
11146,Nantuko Vigilante
11147,Narcissism
11148,Narcolepsy
11149,Narcomoeba
11150,Narnam Cobra
11151,Narnam Renegade
11152,Narrow Escape
11153,Narset Transcendent
11154,"Narset, Enlightened Master"
11155,"Narset, Parter of Veils"
11156,Narset's Reversal
11157,Narstad Scrapper
11158,"Naru Meha, Master Wizard"
11159,Narwhal
11160,Nath of the Gilt-Leaf
11161,Nath's Buffoon
11162,Nath's Elite
11163,Natural Affinity
11164,Natural Balance
11165,Natural Connection
11166,Natural Emergence
11167,Natural End
11168,Natural Obsolescence
11169,Natural Order
11170,Natural Selection
11171,Natural Spring
11172,Natural State
11173,Naturalize
11174,Nature's Blessing
11175,Nature's Chant
11176,Nature's Chosen
11177,Nature's Claim
11178,Nature's Cloak
11179,Nature's Kiss
11180,Nature's Lore
11181,Nature's Panoply
11182,Nature's Resurgence
11183,Nature's Revolt
11184,Nature's Ruin
11185,Nature's Spiral
11186,Nature's Way
11187,Nature's Will
11188,Nature's Wrath
11189,Nausea
11190,Nav Squad Commandos
11191,Navigator's Compass
11192,Navigator's Ruin
11193,Naya Battlemage
11194,Naya Charm
11195,Naya Hushblade
11196,Naya Panorama
11197,Naya Sojourners
11198,Naya Soulbeast
11199,"Nazahn, Revered Bladesmith"
11200,Near-Death Experience
11201,Nearheath Chaplain
11202,Nearheath Pilgrim
11203,Nearheath Stalker
11204,Nebelgast Herald
11205,Nebuchadnezzar
11206,Neck Breaker
11207,Neck Snap
11208,Necra Disciple
11209,Necra Sanctuary
11210,Necratog
11211,Necravolver
11212,Necrite
11213,Necrobite
11214,Necrogen Censer
11215,Necrogen Mists
11216,Necrogen Scudder
11217,Necrogen Spellbomb
11218,Necrogenesis
11219,Necro-Impotence
11220,Necrologia
11221,Necromancer's Assistant
11222,Necromancer's Covenant
11223,Necromancer's Magemark
11224,Necromancer's Stockpile
11225,Necromancy
11226,Necromantic Selection
11227,Necromantic Summons
11228,Necromantic Thirst
11229,Necromaster Dragon
11230,Necropede
11231,Necroplasm
11232,Necropolis
11233,Necropolis Fiend
11234,Necropolis Regent
11235,Necropotence
11236,Necropouncer
11237,Necrosavant
11238,Necroskitter
11239,Necrotic Ooze
11240,Necrotic Plague
11241,Necrotic Sliver
11242,Necrotic Wound
11243,Nectar Faerie
11244,Need for Speed
11245,Needle Drop
11246,Needle Specter
11247,Needle Spires
11248,Needle Storm
11249,Needlebite Trap
11250,Needlebug
11251,Needlepeak Spider
11252,Needleshot Gourna
11253,Needletooth Raptor
11254,Nefarious Lich
11255,"Nefarox, Overlord of Grixis"
11256,Nefashu
11257,Nef-Crop Entangler
11258,Negate
11259,Neglected Heirloom
11260,"Neheb, Dreadhorde Champion"
11261,"Neheb, the Eternal"
11262,"Neheb, the Worthy"
11263,Neko-Te
11264,Nekrataal
11265,"Nekusar, the Mindrazer"
11266,Nema Siltlurker
11267,"Nemata, Grove Guardian"
11268,Nemesis Mask
11269,Nemesis of Mortals
11270,Nemesis of Reason
11271,Nemesis Trap
11272,Neoform
11273,Nephalia Academy
11274,Nephalia Drownyard
11275,Nephalia Moondrakes
11276,Nephalia Seakite
11277,Nephalia Smuggler
11278,Nessian Asp
11279,Nessian Courser
11280,Nessian Demolok
11281,Nessian Game Warden
11282,Nessian Wilds Ravager
11283,Nest Invader
11284,Nest of Scarabs
11285,Nest Robber
11286,Nested Ghoul
11287,Nesting Dragon
11288,Nesting Wurm
11289,Netcaster Spider
11290,Nether Horror
11291,Nether Shadow
11292,Nether Spirit
11293,Nether Traitor
11294,Nether Void
11295,Netherborn Phalanx
11296,Netter en-Dal
11297,Nettle Drone
11298,Nettle Sentinel
11299,Nettle Swine
11300,Nettletooth Djinn
11301,Nettlevine Blight
11302,Nettling Curse
11303,Nettling Imp
11304,Neural Network
11305,Neurok Commando
11306,Neurok Familiar
11307,Neurok Hoversail
11308,Neurok Invisimancer
11309,Neurok Prodigy
11310,Neurok Replica
11311,Neurok Spy
11312,Neurok Stealthsuit
11313,Neurok Transmuter
11314,Neutralizing Blast
11315,Never // Return (Never)
11316,Never Happened
11317,Neverending Torment
11318,Nevermaker
11319,Nevermore
11320,Nevinyrral's Disk
11321,New Benalia
11322,New Blood
11323,New Frontiers
11324,New Horizons
11325,New Perspectives
11326,New Prahv Guildmage
11327,Nexus of Fate
11328,"Nezahal, Primal Tide"
11329,Nezumi Bone-Reader
11330,Nezumi Cutthroat
11331,Nezumi Graverobber
11332,Nezumi Ronin
11333,Nezumi Shadow-Watcher
11334,Nezumi Shortfang
11335,Niall Silvain
11336,"Niambi, Faithful Healer"
11337,Niblis of Dusk
11338,Niblis of Frost
11339,Niblis of the Breath
11340,Niblis of the Mist
11341,Niblis of the Urn
11342,Nicol Bolas
11343,"Nicol Bolas, Dragon-God"
11344,"Nicol Bolas, God-Pharaoh"
11345,"Nicol Bolas, Planeswalker"
11346,"Nicol Bolas, the Arisen"
11347,"Nicol Bolas, the Deceiver"
11348,"Nicol Bolas, the Ravager"
11349,Night // Day (Night)
11350,Night Dealings
11351,Night Incarnate
11352,Night Market Aeronaut
11353,Night Market Guard
11354,Night Market Lookout
11355,Night of Souls' Betrayal
11356,Night Revelers
11357,Night Soil
11358,Night Terrors
11359,Nightbird's Clutches
11360,Nightcreep
11361,Nezumi Graverobber (Nighteyes the Desecrator)
11362,Nightfall Predator
11363,Nightfire Giant
11364,Nightguard Patrol
11365,Nighthaze
11366,Nighthowler
11367,Nightmare
11368,Nightmare Incursion
11369,Nightmare Lash
11370,Nightmare Void
11371,Nightmare's Thirst
11372,Nightmarish End
11373,Nightpack Ambusher
11374,Night's Whisper
11375,Nightscape Apprentice
11376,Nightscape Battlemage
11377,Nightscape Familiar
11378,Nightscape Master
11379,Nightshade Assassin
11380,Nightshade Peddler
11381,Nightshade Schemers
11382,Nightshade Seer
11383,Nightshade Stinger
11384,Nightsky Mimic
11385,Nightsnare
11386,Nightsoil Kami
11387,Nightstalker Engine
11388,Nightveil Predator
11389,Nightveil Specter
11390,Nightveil Sprite
11391,Nightwind Glider
11392,Nightwing Shade
11393,Nihil Spellbomb
11394,Nihilistic Glee
11395,Nihilith
11396,Nikko-Onna
11397,Nikya of the Old Ways
11398,Nim Abomination
11399,Nim Deathmantle
11400,Nim Devourer
11401,Nim Grotesque
11402,Nim Lasher
11403,Nim Replica
11404,Nim Shambler
11405,Nim Shrieker
11406,Nimana Sell-Sword
11407,Nimble Birdsticker
11408,Nimble Innovator
11409,Nimble Mongoose
11410,Nimble Obstructionist
11411,Nimble-Blade Khenra
11412,Nimbus Champion
11413,Nimbus Maze
11414,Nimbus Naiad
11415,Nimbus of the Isles
11416,Nimbus Swimmer
11417,Nimbus Wings
11418,"Nin, the Pain Artist"
11419,Nine-Ringed Bo
11420,Nine-Tail White Fox
11421,Ninja
11422,Ninja of the Deep Hours
11423,Ninja of the New Moon
11424,Ninth Bridge Patrol
11425,Nip Gwyllion
11426,Nirkana Assassin
11427,Nirkana Cutthroat
11428,Nirkana Revenant
11429,Nissa Revane
11430,"Nissa, Genesis Mage"
11431,"Nissa, Nature's Artisan"
11432,"Nissa, Sage Animist"
11433,"Nissa, Steward of Elements"
11434,"Nissa, Vastwood Seer"
11435,"Nissa, Vital Force"
11436,"Nissa, Voice of Zendikar"
11437,"Nissa, Who Shakes the World"
11438,"Nissa, Worldwaker"
11439,Nissa's Chosen
11440,Nissa's Defeat
11441,Nissa's Encouragement
11442,Nissa's Expedition
11443,Nissa's Judgment
11444,Nissa's Pilgrimage
11445,Nissa's Renewal
11446,Nissa's Revelation
11447,Nissa's Triumph
11448,Niveous Wisps
11449,Nivix Barrier
11450,Nivix Cyclops
11451,Nivix Guildmage
11452,"Nivix, Aerie of the Firemind"
11453,Nivmagus Elemental
11454,Niv-Mizzet Reborn
11455,"Niv-Mizzet, Dracogenius"
11456,"Niv-Mizzet, Parun"
11457,"Niv-Mizzet, the Firemind"
11458,Nix
11459,No Escape
11460,No Mercy
11461,No Quarter
11462,No Rest for the Wicked
11463,Nobilis of War
11464,Noble Banneret
11465,Noble Benefactor
11466,Noble Elephant
11467,Noble Hierarch
11468,Noble Panther
11469,Noble Purpose
11470,Noble Quarry
11471,Noble Stand
11472,Noble Steeds
11473,Noble Templar
11474,Noble Vestige
11475,Nocturnal Raid
11476,No-Dachi
11477,Noetic Scales
11478,Noggin Whack
11479,Noggle Bandit
11480,Noggle Bridgebreaker
11481,Noggle Hedge-Mage
11482,Noggle Ransacker
11483,Nomad Decoy
11484,Nomad Mythmaker
11485,Nomad Outpost
11486,Nomad Stadium
11487,Nomadic Elf
11488,Nomads' Assembly
11489,Nomads en-Kor
11490,Noose Constrictor
11491,Noosegraf Mob
11492,Norin the Wary
11493,Norn's Annex
11494,Norritt
11495,North Star
11496,Northern Paladin
11497,Norwood Archers
11498,Norwood Priestess
11499,Norwood Ranger
11500,Norwood Riders
11501,Norwood Warrior
11502,Nostalgic Dreams
11503,Nosy Goblin
11504,Not Forgotten
11505,Not of This World
11506,Notion Rain
11507,Notion Thief
11508,Notorious Assassin
11509,Notorious Throng
11510,Nourish
11511,Nourishing Shoal
11512,Nova Chaser
11513,Nova Cleric
11514,Nova Pentacle
11515,Novablast Wurm
11516,Novellamental
11517,Novice Knight
11518,Novijen Sages
11519,"Novijen, Heart of Progress"
11520,Now I Know My ABC's
11521,Noxious Dragon
11522,Noxious Field
11523,Noxious Gearhulk
11524,Noxious Ghoul
11525,Noxious Grasp
11526,Noxious Groodion
11527,Noxious Hatchling
11528,Noxious Revival
11529,Noxious Toad
11530,Noxious Vapors
11531,"Noyan Dar, Roil Shaper"
11532,Nucklavee
11533,Nuisance Engine
11534,Null Brooch
11535,Null Caller
11536,Null Chamber
11537,Null Champion
11538,Null Profusion
11539,Null Rod
11540,Nullhide Ferox
11541,Nullify
11542,Nullmage Advocate
11543,Nullmage Shepherd
11544,Nullstone Gargoyle
11545,Nulltread Gargantuan
11546,Numai Outcast
11547,Number Crunch
11548,Numbing Dose
11549,Numbing Jellyfish
11550,"Numot, the Devastator"
11551,Nurturer Initiate
11552,Nurturing Licid
11553,Nurturing Peatland
11554,Nut Collector
11555,"Nykthos, Shrine to Nyx"
11556,"Nylea, God of the Hunt"
11557,Nylea's Colossus
11558,Nylea's Disciple
11559,Nylea's Emissary
11560,Nylea's Presence
11561,Nyx Infusion
11562,Nyx Weaver
11563,Nyxathid
11564,Nyxborn Eidolon
11565,Nyxborn Rollicker
11566,Nyxborn Shieldmate
11567,Nyxborn Triton
11568,Nyxborn Wolf
11569,Nyx-Fleece Ram
11570,Oak Street Innkeeper
11571,Oaken Brawler
11572,Oaken Power Suit
11573,Oakenform
11574,Oakgnarl Warrior
11575,Oakheart Dryads
11576,Oashra Cultivator
11577,Oasis
11578,Oasis Ritualist
11579,Oath of Ajani
11580,Oath of Chandra
11581,Oath of Druids
11582,Oath of Ghouls
11583,Oath of Gideon
11584,Oath of Jace
11585,Oath of Kaya
11586,Oath of Lieges
11587,Oath of Liliana
11588,Oath of Lim-Dûl
11589,Oath of Mages
11590,Oath of Nissa
11591,Oath of Scholars
11592,Oath of Teferi
11593,Oath of the Ancient Wood
11594,"Oathkeeper, Takeno's Daisho"
11595,Oathsworn Giant
11596,Oathsworn Vampire
11597,Ob Nixilis of the Black Oath
11598,Ob Nixilis Reignited
11599,"Ob Nixilis, the Fallen"
11600,"Ob Nixilis, the Hate-Twisted"
11601,"Ob Nixilis, Unshackled"
11602,Ob Nixilis's Cruelty
11603,Obelisk of Alara
11604,Obelisk of Bant
11605,Obelisk of Esper
11606,Obelisk of Grixis
11607,Obelisk of Jund
11608,Obelisk of Naya
11609,Obelisk of Undoing
11610,Obelisk of Urd
11611,Obelisk Spider
11612,Oblation
11613,Obliterate
11614,Consign // Oblivion (Oblivion)
11615,Oblivion Crown
11616,Oblivion Ring
11617,Oblivion Sower
11618,Oblivion Stone
11619,Oblivion Strike
11620,Oboro Breezecaller
11621,Oboro Envoy
11622,"Oboro, Palace in the Clouds"
11623,Obscuring Æther (Obscuring Aether)
11624,Observant Alseid
11625,Obsessive Search
11626,Obsessive Skinner
11627,Obsianus Golem
11628,Obsidian Acolyte
11629,Obsidian Battle-Axe
11630,Obsidian Fireheart
11631,Obsidian Giant
11632,Obstinate Baloth
11633,Obstinate Familiar
11634,"Obzedat, Ghost Council"
11635,Obzedat's Aid
11636,Ochran Assassin
11637,Octoprophet
11638,Octopus Umbra
11639,Ocular Halo
11640,Oculus
11641,Oddly Uneven
11642,Odds // Ends (Odds)
11643,Odious Trow
11644,"Odric, Lunarch Marshal"
11645,"Odric, Master Tactician"
11646,Odunos River Trawler
11647,Odylic Wraith
11648,Off Balance
11649,Offalsnout
11650,Offering to Asha
11651,Ogre Arsonist
11652,Ogre Battledriver
11653,Ogre Berserker
11654,Ogre Enforcer
11655,Ogre Gatecrasher
11656,Ogre Geargrabber
11657,Ogre Jailbreaker
11658,Ogre Leadfoot
11659,Ogre Marauder
11660,Ogre Menial
11661,Ogre Recluse
11662,Ogre Resister
11663,Ogre Savant
11664,Ogre Sentry
11665,Ogre Shaman
11666,Ogre Siegebreaker
11667,Ogre Slumlord
11668,Ogre Taskmaster
11669,Ogre Warrior
11670,Ogre's Cleaver
11671,Ohran Viper
11672,Ohran Yeti
11673,Ojutai Exemplars
11674,Ojutai Interceptor
11675,Ojutai Monument
11676,"Ojutai, Soul of Winter"
11677,Ojutai's Breath
11678,Ojutai's Command
11679,Ojutai's Summons
11680,"O-Kagachi, Vengeful Kami"
11681,"Okaun, Eye of Chaos"
11682,Oketra the True
11683,Oketra's Attendant
11684,Oketra's Avenger
11685,Oketra's Last Mercy
11686,Oketra's Monument
11687,Okiba-Gang Shinobi
11688,Okina Nightwatch
11689,"Okina, Temple to the Grandfathers"
11690,Okk
11691,Ol' Buzzbark
11692,Old Fogey
11693,Old Ghastbark
11694,Old Guard
11695,Old Man of the Sea
11696,Old-Fashioned Vampire
11697,Old-Growth Dryads
11698,Olivia Voldaren
11699,"Olivia, Mobilized for War"
11700,Olivia's Bloodsworn
11701,Olivia's Dragoon
11702,"Oloro, Ageless Ascetic"
11703,Omega Myr
11704,Omen
11705,Omen Machine
11706,Omen of Fire
11707,Omenspeaker
11708,Ominous Sphinx
11709,"Omnath, Locus of Mana"
11710,"Omnath, Locus of Rage"
11711,"Omnath, Locus of the Roil"
11712,Omnibian
11713,Omniscience
11714,Omnispell Adept
11715,On Serra's Wings
11716,On Thin Ice
11717,O-Naginata
11718,Onakke Ogre
11719,Once More with Feeling
11720,Ondu Champion
11721,Ondu Cleric
11722,Ondu Giant
11723,Ondu Greathorn
11724,Ondu Rising
11725,Ondu War Cleric
11726,One Dozen Eyes
11727,One of the Pack
11728,One Thousand Lashes
11729,One with Nature
11730,One with Nothing
11731,One with the Machine
11732,One With the Wind
11733,One-Eyed Scarecrow
11734,Oneirophage
11735,Ongoing Investigation
11736,Oni of Wild Places
11737,Oni Possession
11738,Onslaught
11739,Onulet
11740,Onward // Victory (Onward)
11741,Onyx Goblet
11742,Onyx Mage
11743,Onyx Talisman
11744,"Oona, Queen of the Fae"
11745,Oona's Blackguard
11746,Oona's Gatewarden
11747,Oona's Grace
11748,Oona's Prowler
11749,Ooze Flux
11750,Ooze Garden
11751,Opal Acrolith
11752,Opal Archangel
11753,Opal Avenger
11754,Opal Caryatid
11755,Opal Champion
11756,Opal Gargoyle
11757,Opal Guardian
11758,Opal Lake Gatekeepers
11759,Opal Palace
11760,Opal Titan
11761,Opalescence
11762,"Opal-Eye, Konda's Yojimbo"
11763,Opaline Bracers
11764,Opaline Sliver
11765,Opaline Unicorn
11766,Open Fire
11767,Open into Wonder
11768,Open the Armory
11769,Open the Gates
11770,Open the Graves
11771,Open the Vaults
11772,Ophidian
11773,Ophidian Eye
11774,Ophiomancer
11775,Opportunist
11776,Opportunity
11777,Opposition
11778,Oppression
11779,Oppressive Rays
11780,Oppressive Will
11781,Opt
11782,Optical Optimizer
11783,Opulent Palace
11784,Oracle en-Vec
11785,Oracle of Bones
11786,Oracle of Dust
11787,Oracle of Mul Daya
11788,Oracle of Nectars
11789,Oracle's Attendants
11790,Oracle's Insight
11791,Oracle's Vault
11792,Oran-Rief Hydra
11793,Oran-Rief Invoker
11794,Oran-Rief Recluse
11795,Oran-Rief Survivalist
11796,"Oran-Rief, the Vastwood"
11797,Orator of Ojutai
11798,Oraxid
11799,Orazca Frillback
11800,Orazca Raptor
11801,Orazca Relic
11802,Orb of Dreams
11803,Orbs of Warding
11804,Orbweaver Kumo
11805,Orc General
11806,Orc Sureshot
11807,Orchard Elemental
11808,Orchard Spirit
11809,Orchard Warden
11810,Orcish Artillery
11811,Orcish Bloodpainter
11812,Orcish Cannonade
